TraceName,ExpName,ipc,precision,recall,Filter
823.llvm_s-matrix_free_0019-7B,bw3200_pythia,0.70103,0,0,1
821.gcc_s-lz4hc_0018-20B,bw3200_pythia,0.93495,0,0,1
727.cppcheck_r-738_diamond-4B,bw3200_pythia,1.52555,0,0,1
708.sqlite_r-cte_size2000-233B,bw3200_pythia,1.8735,0,0,1
823.llvm_s-etf_inst3_0011-14B,bw3200_pythia,0.77401,0,0,1
737.gmsh_r-spec_hxt-26B,bw3200_pythia,0.48623,0,0,1
829.abc_s-bitcoin-359B,bw3200_pythia,0.35015,0,0,1
881.neutron_s-rsbench_history-421B,bw3200_pythia,0.95261,0,0,1
823.llvm_s-selectiondagbuilder_0007-4B,bw3200_pythia,0.67926,0,0,1
722.palm_r-atmos-334B,bw3200_pythia,1.29078,0,0,1
727.cppcheck_r-747_dealii-218B,bw3200_pythia,0.88083,0,0,1
809.cactus_s-shifted_gauge_wave-202B,bw3200_pythia,0.91079,0,0,1
727.cppcheck_r-738_diamond-320B,bw3200_pythia,1.5477,0,0,1
823.llvm_s-insn_recog_0005-26B,bw3200_pythia,1.24053,0,0,1
734.vpr_r-jpeg_place-76B,bw3200_pythia,0.7896,0,0,1
737.gmsh_r-projection-6B,bw3200_pythia,0.45624,0,0,1
867.nest_s-microcircuit-2574B,bw3200_pythia,0.15137,0,0,1
821.gcc_s-lz4hc_0010-14B,bw3200_pythia,0.66628,0,0,1
823.llvm_s-modelsmodule_0004-24B,bw3200_pythia,1.11049,0,0,1
823.llvm_s-passbuilderpipelines_0003-2B,bw3200_pythia,0.87239,0,0,1
765.roms_r-benchmark2-900B,bw3200_pythia,0.69841,0,0,1
823.llvm_s-etf_inst3_0005-17B,bw3200_pythia,0.95407,0,0,1
821.gcc_s-lz4hc_0009-12B,bw3200_pythia,0.84259,0,0,1
749.fotonik3d_r-default-130B,bw3200_pythia,0.39331,0,0,1
823.llvm_s-particle_handler_0018-13B,bw3200_pythia,1.16141,0,0,1
821.gcc_s-unicodeobject_0006-1B,bw3200_pythia,1.09578,0,0,1
800.pot3d_s-pot3d_n1-1519B,bw3200_pythia,0.25853,0,0,1
865.roms_s-benchmark3-7363B,bw3200_pythia,0.39292,0,0,1
736.ocio_r-mntr_srgb_8k-35B,bw3200_pythia,1.10033,0,0,1
865.roms_s-benchmark3-2540B,bw3200_pythia,0.23047,0,0,1
737.gmsh_r-choi-225B,bw3200_pythia,1.02068,0,0,1
737.gmsh_r-torus-33B,bw3200_pythia,0.35085,0,0,1
811.tealeaf_s-default-35333B,bw3200_pythia,1.30455,0,0,1
749.fotonik3d_r-default-599B,bw3200_pythia,0.3436,0,0,1
823.llvm_s-particle_handler_0018-8B,bw3200_pythia,0.66188,0,0,1
800.pot3d_s-pot3d_n1-2026B,bw3200_pythia,0.27738,0,0,1
821.gcc_s-unicodeobject_0015-26B,bw3200_pythia,0.78007,0,0,1
721.gcc_r-gcc_pp_O2_fpic-309B,bw3200_pythia,0.65904,0,0,1
829.abc_s-ethernet_fraig-186B,bw3200_pythia,0.9162,0,0,1
721.gcc_r-ref32_O3_inline12000-390B,bw3200_pythia,0.43248,0,0,1
834.vpr_s-wb_conmax_route-461B,bw3200_pythia,1.32683,0,0,1
709.cactus_r-shifted_gauge_wave-26B,bw3200_pythia,0.88586,0,0,1
709.cactus_r-shifted_gauge_wave-824B,bw3200_pythia,0.92083,0,0,1
811.tealeaf_s-default-33315B,bw3200_pythia,1.53147,0,0,1
821.gcc_s-lz4hc_0009-6B,bw3200_pythia,0.64911,0,0,1
